order_id,order_date,customer_id,product_id,campaign_id,channel,region,quantity,unit_price,discount_pct,gross_amount,discount_amount,net_revenue,status,is_return
O00706,2026-06-03,C0037,P004,CAM003,Mobile App,Bengaluru,1,17174,20,17174,3434.8,13739.2,Completed,False
O00707,2026-02-14,C0074,P004,CAM004,Mobile App,Mumbai,3,12255,15,36765,5514.75,31250.25,Completed,False
O00708,2026-01-11,C0074,P004,CAM006,Website,Bengaluru,1,12255,20,12255,2451.0,9804.0,Completed,False
O00709,2026-05-02,C0040,P012,CAM006,Website,Bengaluru,1,11524,10,11524,1152.4,10371.6,Completed,False
O00710,2026-05-25,C0041,P009,CAM008,Mobile App,Mumbai,3,16000,20,48000,9600.0,-38400.0,Returned,True
O00711,2026-06-25,C0090,P009,CAM004,Mobile App,Hyderabad,1,13261,15,13261,1989.15,11271.85,Completed,False
O00712,2026-06-17,C0057,P010,CAM007,Mobile App,Hyderabad,2,17174,10,34348,3434.8,30913.2,Completed,False
O00713,2026-01-22,C0015,P015,CAM009,Website,Bengaluru,3,1100,0,3300,0.0,3300.0,Completed,False
O00714,2026-05-20,C0072,P018,CAM003,Mobile App,Hyderabad,3,12877,10,38631,3863.1,34767.9,Completed,False
O00715,2026-06-03,C0059,P011,CAM009,Marketplace,Mumbai,2,11524,20,23048,4609.6,18438.4,Completed,False
O00716,2026-05-07,C0051,P013,CAM004,Mobile App,Chennai,1,12877,20,12877,2575.4,10301.6,Completed,False
O00717,2026-05-29,C0073,P015,CAM004,Marketplace,Mumbai,4,17174,10,68696,6869.6,61826.4,Completed,False
O00718,2026-06-01,C0091,P014,CAM007,Mobile App,Chennai,4,12255,5,49020,2451.0,46569.0,Completed,False
O00719,2026-03-22,C0034,P003,CAM007,Marketplace,Delhi,4,6427,15,25708,3856.2,21851.8,Completed,False
O00720,2026-01-08,C0042,P020,CAM006,Marketplace,Delhi,3,11404,0,34212,0.0,34212.0,Completed,False
O00721,2026-03-24,C0019,P004,CAM003,Social,Chennai,2,15417,0,30834,0.0,30834.0,Completed,False
O00722,2026-02-06,C0065,P009,CAM001,Website,Delhi,4,2266,10,9064,906.4,8157.6,Completed,False
O00723,2026-01-21,C0041,P014,CAM010,Social,Delhi,2,9015,20,18030,3606.0,14424.0,Completed,False
O00724,2026-01-23,C0035,P009,CAM009,Mobile App,Bengaluru,1,2266,5,2266,113.3,2152.7,Completed,False
O00725,2026-05-07,C0070,P005,CAM009,Website,Mumbai,4,12877,10,51508,5150.8,46357.2,Completed,False
O00726,2026-04-02,C0041,P019,CAM006,Marketplace,Bengaluru,2,11522,5,23044,1152.2,21891.8,Completed,False
O00727,2026-04-08,C0047,P002,CAM009,Website,Delhi,4,11524,10,46096,4609.6,41486.4,Completed,False
O00728,2026-05-15,C0045,P005,CAM005,Website,Chennai,2,15417,0,30834,0.0,30834.0,Completed,False
O00729,2026-04-10,C0026,P020,CAM001,Social,Delhi,4,2266,10,9064,906.4,8157.6,Completed,False
O00730,2026-04-25,C0013,P015,CAM002,Website,Chennai,3,9072,10,27216,2721.6,24494.4,Completed,False
O00731,2026-01-16,C0083,P002,CAM003,Marketplace,Mumbai,2,9686,5,19372,968.6,18403.4,Completed,False
O00732,2026-06-04,C0010,P016,CAM004,Website,Bengaluru,2,6427,5,12854,642.7,12211.3,Completed,False
O00733,2026-03-23,C0033,P020,CAM010,Website,Hyderabad,4,15417,15,61668,9250.2,52417.8,Completed,False
O00734,2026-01-29,C0067,P002,CAM004,Website,Mumbai,1,11704,0,11704,0.0,11704.0,Completed,False
O00735,2026-05-28,C0014,P009,CAM007,Website,Bengaluru,2,11524,0,23048,0.0,23048.0,Completed,False
O00736,2026-05-13,C0066,P010,CAM003,Mobile App,Mumbai,2,11704,0,23408,0.0,23408.0,Completed,False
O00737,2026-01-10,C0074,P003,CAM007,Mobile App,Hyderabad,3,6427,20,19281,3856.2,15424.8,Completed,False
O00738,2026-02-04,C0067,P005,CAM006,Website,Mumbai,2,17174,5,34348,1717.4,-32630.6,Returned,True
O00739,2026-01-03,C0031,P004,CAM002,Mobile App,Hyderabad,3,6427,0,19281,0.0,19281.0,Completed,False
O00740,2026-02-19,C0002,P004,CAM005,Mobile App,Chennai,2,17174,20,34348,6869.6,27478.4,Completed,False
O00741,2026-01-19,C0089,P009,CAM002,Marketplace,Hyderabad,1,15417,0,15417,0.0,15417.0,Completed,False
O00742,2026-05-09,C0033,P010,CAM009,Social,Delhi,1,11294,5,11294,564.7,10729.3,Completed,False
O00743,2026-04-05,C0081,P005,CAM008,Marketplace,Bengaluru,3,1100,0,3300,0.0,3300.0,Completed,False
O00744,2026-06-27,C0020,P006,CAM010,Social,Chennai,2,17174,15,34348,5152.2,29195.8,Completed,False
O00745,2026-05-16,C0017,P004,CAM009,Website,Chennai,2,11294,15,22588,3388.2,19199.8,Completed,False
O00746,2026-04-21,C0078,P016,CAM003,Website,Mumbai,3,13533,15,40599,6089.85,34509.15,Completed,False
O00747,2026-04-03,C0094,P005,CAM008,Social,Chennai,2,13533,5,27066,1353.3,25712.7,Completed,False
O00748,2026-01-10,C0087,P019,CAM002,Mobile App,Bengaluru,2,6427,5,12854,642.7,12211.3,Completed,False
O00749,2026-01-13,C0076,P011,CAM010,Social,Delhi,1,16000,20,16000,3200.0,12800.0,Completed,False
O00750,2026-04-22,C0025,P017,CAM008,Mobile App,Hyderabad,2,15417,20,30834,6166.8,24667.2,Completed,False
O00751,2026-01-01,C0092,P013,CAM007,Website,Bengaluru,3,2266,0,6798,0.0,6798.0,Completed,False
O00752,2026-01-08,C0067,P006,CAM010,Social,Chennai,3,15417,15,46251,6937.65,-39313.35,Returned,True
O00753,2026-02-09,C0018,P013,CAM009,Marketplace,Delhi,4,11522,20,46088,9217.6,36870.4,Completed,False
O00754,2026-06-10,C0013,P006,CAM009,Social,Bengaluru,4,11704,10,46816,4681.6,42134.4,Completed,False
O00755,2026-03-25,C0088,P003,CAM002,Mobile App,Mumbai,1,2044,15,2044,306.6,1737.4,Completed,False
O00756,2026-05-09,C0028,P006,CAM001,Website,Mumbai,2,12255,0,24510,0.0,24510.0,Completed,False
O00757,2026-03-16,C0077,P006,CAM010,Marketplace,Bengaluru,2,11704,0,23408,0.0,23408.0,Completed,False
O00758,2026-02-01,C0014,P003,CAM003,Website,Hyderabad,3,2044,0,6132,0.0,6132.0,Completed,False
O00759,2026-03-09,C0029,P001,CAM005,Marketplace,Chennai,2,11524,0,23048,0.0,23048.0,Completed,False
O00760,2026-01-17,C0029,P019,CAM001,Mobile App,Delhi,4,6427,20,25708,5141.6,20566.4,Completed,False
O00761,2026-05-20,C0029,P011,CAM007,Social,Chennai,2,11522,15,23044,3456.6,19587.4,Completed,False
O00762,2026-02-03,C0068,P009,CAM009,Social,Hyderabad,3,7276,15,21828,3274.2,18553.8,Completed,False
O00763,2026-03-10,C0092,P019,CAM009,Mobile App,Hyderabad,1,12877,5,12877,643.85,12233.15,Completed,False
O00764,2026-06-27,C0092,P005,CAM006,Social,Delhi,4,11404,20,45616,9123.2,36492.8,Completed,False
O00765,2026-04-18,C0075,P009,CAM007,Website,Mumbai,4,9015,0,36060,0.0,36060.0,Completed,False
O00766,2026-03-24,C0021,P017,CAM006,Website,Chennai,4,11704,20,46816,9363.2,-37452.8,Returned,True
O00767,2026-04-09,C0097,P013,CAM005,Social,Hyderabad,2,9686,0,19372,0.0,19372.0,Completed,False
O00768,2026-05-22,C0055,P008,CAM006,Marketplace,Chennai,1,16000,0,16000,0.0,16000.0,Completed,False
O00769,2026-02-16,C0055,P006,CAM010,Mobile App,Chennai,3,9072,0,27216,0.0,27216.0,Completed,False
O00770,2026-04-26,C0071,P001,CAM003,Website,Bengaluru,2,12877,15,25754,3863.1,21890.9,Completed,False
O00771,2026-06-07,C0077,P002,CAM005,Mobile App,Hyderabad,4,9015,5,36060,1803.0,34257.0,Completed,False
O00772,2026-04-14,C0096,P004,CAM007,Marketplace,Delhi,3,11704,10,35112,3511.2,-31600.8,Returned,True
O00773,2026-03-22,C0059,P016,CAM006,Social,Mumbai,3,11404,10,34212,3421.2,30790.8,Completed,False
O00774,2026-01-27,C0062,P013,CAM001,Social,Chennai,4,11524,15,46096,6914.4,39181.6,Completed,False
O00775,2026-02-14,C0075,P009,CAM003,Mobile App,Chennai,4,17174,5,68696,3434.8,65261.2,Completed,False
O00776,2026-06-21,C0026,P016,CAM007,Mobile App,Bengaluru,2,2044,0,4088,0.0,4088.0,Completed,False
O00777,2026-04-08,C0031,P004,CAM007,Website,Hyderabad,1,11524,5,11524,576.2,10947.8,Completed,False
O00778,2026-02-24,C0063,P005,CAM008,Website,Hyderabad,1,13261,5,13261,663.05,12597.95,Completed,False
O00779,2026-03-17,C0007,P008,CAM010,Mobile App,Hyderabad,2,11704,15,23408,3511.2,19896.8,Completed,False
O00780,2026-04-15,C0033,P019,CAM007,Marketplace,Mumbai,3,11704,15,35112,5266.8,29845.2,Completed,False
O00781,2026-04-08,C0072,P013,CAM006,Website,Mumbai,1,12255,0,12255,0.0,12255.0,Completed,False
O00782,2026-05-07,C0098,P018,CAM004,Mobile App,Bengaluru,1,13261,15,13261,1989.15,11271.85,Completed,False
O00783,2026-02-16,C0052,P005,CAM004,Marketplace,Delhi,3,12255,0,36765,0.0,36765.0,Completed,False
O00784,2026-04-28,C0040,P017,CAM009,Social,Mumbai,4,11704,15,46816,7022.4,39793.6,Completed,False
O00785,2026-03-22,C0045,P002,CAM005,Social,Hyderabad,1,11404,5,11404,570.2,10833.8,Completed,False
O00786,2026-06-20,C0069,P005,CAM008,Mobile App,Hyderabad,3,11294,5,33882,1694.1,32187.9,Completed,False
O00787,2026-01-29,C0055,P011,CAM002,Mobile App,Bengaluru,1,11522,10,11522,1152.2,10369.8,Completed,False
O00788,2026-01-27,C0003,P002,CAM002,Social,Hyderabad,3,7276,5,21828,1091.4,-20736.6,Returned,True
O00789,2026-03-25,C0054,P018,CAM003,Marketplace,Bengaluru,4,17174,15,68696,10304.4,58391.6,Completed,False
O00790,2026-04-03,C0041,P018,CAM002,Mobile App,Chennai,4,9072,20,36288,7257.6,29030.4,Completed,False
O00791,2026-05-06,C0071,P011,CAM007,Marketplace,Chennai,3,6427,20,19281,3856.2,15424.8,Completed,False
O00792,2026-03-15,C0088,P007,CAM007,Website,Hyderabad,3,2266,10,6798,679.8,6118.2,Completed,False
O00793,2026-06-15,C0097,P002,CAM006,Mobile App,Delhi,4,1100,10,4400,440.0,3960.0,Completed,False
O00794,2026-03-27,C0062,P013,CAM003,Mobile App,Hyderabad,3,12877,10,38631,3863.1,34767.9,Completed,False
O00795,2026-01-24,C0037,P011,CAM006,Social,Chennai,2,9072,15,18144,2721.6,15422.4,Completed,False
O00796,2026-01-22,C0045,P016,CAM002,Website,Hyderabad,4,9072,10,36288,3628.8,32659.2,Completed,False
O00797,2026-06-26,C0018,P013,CAM005,Social,Hyderabad,3,11704,10,35112,3511.2,-31600.8,Returned,True
O00798,2026-01-25,C0094,P003,CAM002,Mobile App,Hyderabad,4,17174,10,68696,6869.6,61826.4,Completed,False
O00799,2026-06-21,C0085,P003,CAM001,Website,Chennai,3,7276,5,21828,1091.4,20736.6,Completed,False
O00800,2026-02-20,C0086,P016,CAM002,Marketplace,Mumbai,4,13261,10,53044,5304.4,47739.6,Completed,False
O00801,2026-01-17,C0033,P004,CAM002,Marketplace,Hyderabad,1,1100,15,1100,165.0,935.0,Completed,False
O00802,2026-02-25,C0033,P019,CAM005,Website,Delhi,1,17174,10,17174,1717.4,15456.6,Completed,False
O00803,2026-04-22,C0086,P003,CAM006,Website,Hyderabad,1,13261,20,13261,2652.2,10608.8,Completed,False
O00804,2026-03-19,C0055,P015,CAM007,Website,Chennai,3,11522,20,34566,6913.2,27652.8,Completed,False
O00805,2026-05-23,C0071,P020,CAM005,Mobile App,Hyderabad,3,13261,10,39783,3978.3,35804.7,Completed,False
O00806,2026-04-21,C0049,P009,CAM002,Website,Delhi,1,11704,20,11704,2340.8,9363.2,Completed,False
O00807,2026-03-14,C0045,P002,CAM001,Marketplace,Delhi,1,2044,0,2044,0.0,2044.0,Completed,False
O00808,2026-04-25,C0064,P018,CAM008,Website,Bengaluru,4,11524,20,46096,9219.2,36876.8,Completed,False
O00809,2026-06-25,C0082,P004,CAM010,Social,Chennai,4,11524,5,46096,2304.8,-43791.2,Returned,True
O00810,2026-03-16,C0034,P011,CAM003,Social,Delhi,3,9072,10,27216,2721.6,24494.4,Completed,False
O00811,2026-01-28,C0081,P020,CAM003,Marketplace,Delhi,2,13261,5,26522,1326.1,25195.9,Completed,False
O00812,2026-03-15,C0025,P015,CAM004,Social,Hyderabad,2,9686,10,19372,1937.2,17434.8,Completed,False
O00813,2026-06-02,C0041,P001,CAM003,Social,Mumbai,1,9686,5,9686,484.3,9201.7,Completed,False
O00814,2026-02-09,C0092,P017,CAM003,Website,Mumbai,1,13533,15,13533,2029.95,11503.05,Completed,False
O00815,2026-06-21,C0096,P004,CAM005,Mobile App,Hyderabad,4,2044,0,8176,0.0,8176.0,Completed,False
O00816,2026-04-17,C0093,P015,CAM008,Social,Hyderabad,2,11524,20,23048,4609.6,18438.4,Completed,False
O00817,2026-04-19,C0032,P013,CAM008,Mobile App,Bengaluru,3,2044,20,6132,1226.4,4905.6,Completed,False
O00818,2026-02-27,C0085,P006,CAM010,Marketplace,Mumbai,3,2044,10,6132,613.2,5518.8,Completed,False
O00819,2026-06-16,C0094,P009,CAM004,Social,Hyderabad,2,12877,10,25754,2575.4,23178.6,Completed,False
O00820,2026-01-07,C0098,P003,CAM005,Social,Bengaluru,1,11524,15,11524,1728.6,9795.4,Completed,False
O00821,2026-02-24,C0003,P020,CAM004,Mobile App,Delhi,3,2044,0,6132,0.0,6132.0,Completed,False
O00822,2026-03-17,C0075,P005,CAM001,Mobile App,Bengaluru,1,17174,15,17174,2576.1,-14597.9,Returned,True
O00823,2026-03-28,C0100,P007,CAM004,Website,Bengaluru,2,11704,5,23408,1170.4,22237.6,Completed,False
O00824,2026-03-27,C0077,P011,CAM003,Mobile App,Delhi,4,9072,15,36288,5443.2,30844.8,Completed,False
O00825,2026-01-27,C0024,P014,CAM005,Mobile App,Delhi,3,12877,5,38631,1931.55,36699.45,Completed,False
O00826,2026-02-10,C0077,P011,CAM002,Mobile App,Chennai,4,7276,15,29104,4365.6,24738.4,Completed,False
O00827,2026-01-18,C0011,P011,CAM008,Mobile App,Hyderabad,1,15417,15,15417,2312.55,13104.45,Completed,False
O00828,2026-04-14,C0049,P012,CAM009,Social,Mumbai,1,13261,5,13261,663.05,12597.95,Completed,False
O00829,2026-03-05,C0063,P018,CAM010,Social,Chennai,2,16000,15,32000,4800.0,27200.0,Completed,False
O00830,2026-04-13,C0046,P008,CAM001,Marketplace,Delhi,2,13261,10,26522,2652.2,23869.8,Completed,False
O00831,2026-04-17,C0070,P017,CAM002,Website,Delhi,1,9686,5,9686,484.3,9201.7,Completed,False
O00832,2026-05-08,C0025,P016,CAM010,Mobile App,Mumbai,4,13261,10,53044,5304.4,47739.6,Completed,False
O00833,2026-04-10,C0061,P020,CAM009,Marketplace,Delhi,1,1100,20,1100,220.0,880.0,Completed,False
O00834,2026-04-28,C0065,P019,CAM006,Website,Chennai,3,9015,0,27045,0.0,27045.0,Completed,False
O00835,2026-04-17,C0064,P016,CAM004,Mobile App,Chennai,3,11294,20,33882,6776.4,27105.6,Completed,False
O00836,2026-04-29,C0029,P005,CAM006,Marketplace,Hyderabad,3,2266,20,6798,1359.6,5438.4,Completed,False
O00837,2026-04-22,C0031,P016,CAM006,Social,Mumbai,1,2266,10,2266,226.6,2039.4,Completed,False
O00838,2026-02-27,C0026,P015,CAM009,Social,Delhi,2,2266,15,4532,679.8,3852.2,Completed,False
O00839,2026-02-14,C0047,P006,CAM006,Mobile App,Hyderabad,3,11524,5,34572,1728.6,32843.4,Completed,False
O00840,2026-05-23,C0059,P014,CAM001,Mobile App,Delhi,2,9015,0,18030,0.0,18030.0,Completed,False
O00841,2026-03-04,C0037,P006,CAM007,Mobile App,Hyderabad,3,16000,10,48000,4800.0,43200.0,Completed,False
O00842,2026-04-10,C0041,P011,CAM008,Marketplace,Chennai,1,13533,20,13533,2706.6,10826.4,Completed,False
O00843,2026-02-05,C0029,P016,CAM003,Mobile App,Mumbai,1,15417,5,15417,770.85,14646.15,Completed,False
O00844,2026-03-20,C0022,P004,CAM002,Mobile App,Hyderabad,3,9015,15,27045,4056.75,22988.25,Completed,False
O00845,2026-04-06,C0066,P007,CAM002,Website,Delhi,3,11704,15,35112,5266.8,29845.2,Completed,False
O00846,2026-04-24,C0082,P016,CAM009,Mobile App,Mumbai,1,17174,15,17174,2576.1,14597.9,Completed,False
O00847,2026-04-06,C0030,P010,CAM005,Website,Mumbai,4,1100,5,4400,220.0,4180.0,Completed,False
O00848,2026-03-07,C0087,P020,CAM006,Marketplace,Mumbai,1,2266,5,2266,113.3,2152.7,Completed,False
O00849,2026-06-24,C0058,P001,CAM010,Social,Hyderabad,4,11294,10,45176,4517.6,40658.4,Completed,False
O00850,2026-04-03,C0017,P015,CAM001,Social,Bengaluru,3,11704,20,35112,7022.4,-28089.6,Returned,True
O00851,2026-05-27,C0037,P017,CAM003,Mobile App,Delhi,4,13261,20,53044,10608.8,42435.2,Completed,False
O00852,2026-05-14,C0001,P019,CAM009,Social,Chennai,4,15417,10,61668,6166.8,55501.2,Completed,False
O00853,2026-04-12,C0004,P004,CAM006,Social,Bengaluru,2,11704,20,23408,4681.6,18726.4,Completed,False
O00854,2026-06-10,C0034,P020,CAM001,Mobile App,Delhi,4,7276,10,29104,2910.4,26193.6,Completed,False
O00855,2026-01-24,C0046,P008,CAM008,Social,Delhi,1,2044,5,2044,102.2,1941.8,Completed,False
O00856,2026-06-16,C0080,P008,CAM002,Mobile App,Delhi,2,13261,0,26522,0.0,26522.0,Completed,False
O00857,2026-06-03,C0014,P008,CAM008,Social,Chennai,1,11704,15,11704,1755.6,9948.4,Completed,False
O00858,2026-04-02,C0084,P013,CAM008,Mobile App,Mumbai,2,9015,15,18030,2704.5,15325.5,Completed,False
O00859,2026-05-13,C0024,P014,CAM009,Mobile App,Bengaluru,4,12877,20,51508,10301.6,41206.4,Completed,False
O00860,2026-04-05,C0014,P010,CAM005,Website,Bengaluru,2,15417,15,30834,4625.1,-26208.9,Returned,True
O00861,2026-02-18,C0070,P002,CAM003,Social,Mumbai,1,11404,0,11404,0.0,11404.0,Completed,False
O00862,2026-05-25,C0078,P020,CAM009,Mobile App,Delhi,2,2266,10,4532,453.2,4078.8,Completed,False
O00863,2026-02-14,C0061,P005,CAM006,Social,Bengaluru,4,11522,15,46088,6913.2,-39174.8,Returned,True
O00864,2026-02-26,C0012,P002,CAM007,Website,Hyderabad,3,9015,10,27045,2704.5,24340.5,Completed,False
O00865,2026-04-04,C0012,P012,CAM002,Marketplace,Chennai,3,11294,10,33882,3388.2,30493.8,Completed,False
O00866,2026-06-01,C0040,P009,CAM007,Mobile App,Mumbai,2,13533,20,27066,5413.2,21652.8,Completed,False
O00867,2026-03-11,C0046,P013,CAM006,Mobile App,Hyderabad,2,11704,15,23408,3511.2,19896.8,Completed,False
O00868,2026-03-31,C0100,P018,CAM003,Website,Bengaluru,3,7276,15,21828,3274.2,-18553.8,Returned,True
O00869,2026-01-08,C0029,P002,CAM008,Website,Hyderabad,3,15417,10,46251,4625.1,41625.9,Completed,False
O00870,2026-01-21,C0020,P006,CAM002,Mobile App,Mumbai,4,11294,5,45176,2258.8,42917.2,Completed,False
O00871,2026-01-11,C0095,P011,CAM008,Mobile App,Mumbai,3,2266,10,6798,679.8,6118.2,Completed,False
O00872,2026-01-14,C0016,P016,CAM010,Social,Chennai,4,16000,20,64000,12800.0,51200.0,Completed,False
O00873,2026-06-07,C0003,P013,CAM006,Mobile App,Hyderabad,4,1100,15,4400,660.0,3740.0,Completed,False
O00874,2026-06-02,C0043,P008,CAM002,Website,Mumbai,1,13261,15,13261,1989.15,11271.85,Completed,False
O00875,2026-05-29,C0041,P013,CAM006,Mobile App,Hyderabad,2,11524,0,23048,0.0,23048.0,Completed,False
O00876,2026-01-11,C0062,P020,CAM006,Marketplace,Mumbai,2,11524,20,23048,4609.6,18438.4,Completed,False
O00877,2026-01-15,C0088,P010,CAM006,Mobile App,Mumbai,1,9686,5,9686,484.3,9201.7,Completed,False
O00878,2026-02-20,C0094,P018,CAM003,Social,Delhi,1,11404,20,11404,2280.8,9123.2,Completed,False
O00879,2026-04-13,C0029,P016,CAM007,Mobile App,Delhi,4,13261,10,53044,5304.4,47739.6,Completed,False
O00880,2026-03-02,C0099,P007,CAM003,Marketplace,Mumbai,2,12877,20,25754,5150.8,20603.2,Completed,False
O00881,2026-03-30,C0064,P005,CAM006,Website,Bengaluru,1,2044,20,2044,408.8,1635.2,Completed,False
O00882,2026-02-01,C0007,P016,CAM006,Website,Mumbai,2,9686,15,19372,2905.8,16466.2,Completed,False
O00883,2026-05-13,C0094,P005,CAM007,Social,Chennai,2,12255,20,24510,4902.0,19608.0,Completed,False
O00884,2026-02-26,C0014,P007,CAM008,Mobile App,Bengaluru,1,17174,15,17174,2576.1,14597.9,Completed,False
O00885,2026-01-13,C0059,P005,CAM009,Mobile App,Bengaluru,1,11522,20,11522,2304.4,9217.6,Completed,False
O00886,2026-05-15,C0080,P013,CAM008,Marketplace,Hyderabad,4,1100,0,4400,0.0,4400.0,Completed,False
O00887,2026-06-13,C0025,P006,CAM008,Website,Bengaluru,4,1100,0,4400,0.0,-4400.0,Returned,True
O00888,2026-01-03,C0028,P014,CAM009,Marketplace,Chennai,2,9072,10,18144,1814.4,16329.6,Completed,False
O00889,2026-03-21,C0048,P019,CAM003,Mobile App,Delhi,3,11522,20,34566,6913.2,27652.8,Completed,False
O00890,2026-05-30,C0089,P017,CAM003,Website,Mumbai,4,16000,15,64000,9600.0,54400.0,Completed,False
O00891,2026-05-08,C0023,P019,CAM006,Mobile App,Chennai,4,6427,10,25708,2570.8,23137.2,Completed,False
O00892,2026-06-05,C0067,P001,CAM005,Mobile App,Bengaluru,1,9015,10,9015,901.5,-8113.5,Returned,True
O00893,2026-03-17,C0046,P010,CAM008,Website,Delhi,4,11294,15,45176,6776.4,38399.6,Completed,False
O00894,2026-03-09,C0012,P005,CAM001,Marketplace,Delhi,1,9072,20,9072,1814.4,7257.6,Completed,False
O00895,2026-05-09,C0072,P019,CAM002,Marketplace,Hyderabad,1,1100,20,1100,220.0,880.0,Completed,False
O00896,2026-01-28,C0084,P015,CAM008,Mobile App,Hyderabad,2,9686,0,19372,0.0,19372.0,Completed,False
O00897,2026-02-13,C0058,P007,CAM009,Social,Mumbai,3,13261,10,39783,3978.3,35804.7,Completed,False
O00898,2026-04-19,C0018,P012,CAM004,Marketplace,Bengaluru,1,11404,5,11404,570.2,10833.8,Completed,False
O00899,2026-05-01,C0016,P013,CAM004,Social,Mumbai,2,2266,15,4532,679.8,3852.2,Completed,False
O00900,2026-01-22,C0043,P010,CAM006,Website,Bengaluru,2,13533,10,27066,2706.6,-24359.4,Returned,True
O00901,2026-04-03,C0051,P010,CAM005,Social,Chennai,2,9686,20,19372,3874.4,15497.6,Completed,False
O00902,2026-03-08,C0056,P002,CAM002,Mobile App,Bengaluru,4,11294,10,45176,4517.6,40658.4,Completed,False
O00903,2026-04-01,C0025,P010,CAM006,Marketplace,Hyderabad,2,11522,15,23044,3456.6,19587.4,Completed,False
O00904,2026-06-23,C0051,P007,CAM009,Social,Delhi,1,11404,0,11404,0.0,11404.0,Completed,False
O00905,2026-01-14,C0030,P017,CAM008,Mobile App,Mumbai,1,11704,20,11704,2340.8,9363.2,Completed,False
O00906,2026-06-30,C0069,P018,CAM009,Mobile App,Hyderabad,1,11294,0,11294,0.0,11294.0,Completed,False
O00907,2026-03-23,C0080,P016,CAM007,Website,Delhi,1,12877,5,12877,643.85,12233.15,Completed,False
O00908,2026-05-20,C0066,P001,CAM009,Marketplace,Chennai,3,15417,20,46251,9250.2,37000.8,Completed,False
O00909,2026-03-18,C0001,P017,CAM003,Social,Bengaluru,2,2044,20,4088,817.6,3270.4,Completed,False
O00910,2026-02-26,C0100,P008,CAM001,Mobile App,Mumbai,2,11404,10,22808,2280.8,-20527.2,Returned,True
O00911,2026-05-20,C0003,P009,CAM002,Website,Chennai,4,11524,10,46096,4609.6,41486.4,Completed,False
O00912,2026-05-05,C0100,P019,CAM010,Mobile App,Delhi,3,11294,0,33882,0.0,33882.0,Completed,False
O00913,2026-01-27,C0004,P018,CAM007,Mobile App,Mumbai,1,11294,20,11294,2258.8,9035.2,Completed,False
O00914,2026-05-08,C0052,P002,CAM003,Social,Delhi,2,17174,0,34348,0.0,34348.0,Completed,False
O00915,2026-05-17,C0011,P008,CAM009,Website,Mumbai,2,7276,0,14552,0.0,14552.0,Completed,False
O00916,2026-03-12,C0010,P015,CAM004,Mobile App,Mumbai,4,11294,10,45176,4517.6,40658.4,Completed,False
O00917,2026-06-17,C0069,P011,CAM006,Marketplace,Chennai,2,16000,0,32000,0.0,32000.0,Completed,False
O00918,2026-04-27,C0073,P006,CAM003,Website,Bengaluru,1,1100,0,1100,0.0,1100.0,Completed,False
O00919,2026-03-02,C0012,P011,CAM001,Social,Chennai,3,7276,15,21828,3274.2,18553.8,Completed,False
O00920,2026-01-02,C0098,P018,CAM003,Social,Mumbai,2,11404,15,22808,3421.2,19386.8,Completed,False
O00921,2026-05-03,C0033,P005,CAM003,Mobile App,Mumbai,1,6427,5,6427,321.35,6105.65,Completed,False
O00922,2026-02-07,C0032,P015,CAM006,Marketplace,Delhi,3,12877,15,38631,5794.65,32836.35,Completed,False
O00923,2026-05-17,C0030,P015,CAM001,Social,Mumbai,1,16000,15,16000,2400.0,13600.0,Completed,False
O00924,2026-04-06,C0047,P018,CAM003,Marketplace,Delhi,4,2044,5,8176,408.8,7767.2,Completed,False
O00925,2026-03-26,C0018,P006,CAM006,Website,Delhi,4,16000,15,64000,9600.0,54400.0,Completed,False
O00926,2026-01-30,C0043,P005,CAM004,Website,Delhi,2,13533,10,27066,2706.6,24359.4,Completed,False
O00927,2026-05-09,C0021,P011,CAM007,Mobile App,Mumbai,3,7276,20,21828,4365.6,17462.4,Completed,False
O00928,2026-01-31,C0006,P011,CAM007,Website,Hyderabad,3,17174,0,51522,0.0,51522.0,Completed,False
O00929,2026-03-17,C0037,P009,CAM010,Mobile App,Mumbai,3,11404,5,34212,1710.6,32501.4,Completed,False
O00930,2026-06-01,C0068,P016,CAM009,Marketplace,Mumbai,1,9072,5,9072,453.6,8618.4,Completed,False
O00931,2026-06-16,C0077,P016,CAM003,Marketplace,Hyderabad,2,9686,5,19372,968.6,18403.4,Completed,False
O00932,2026-06-29,C0036,P005,CAM007,Website,Mumbai,1,9015,20,9015,1803.0,7212.0,Completed,False
O00933,2026-06-23,C0033,P016,CAM007,Website,Delhi,3,12255,15,36765,5514.75,31250.25,Completed,False
O00934,2026-04-11,C0079,P005,CAM006,Website,Bengaluru,1,17174,10,17174,1717.4,15456.6,Completed,False
O00935,2026-02-06,C0069,P009,CAM008,Mobile App,Delhi,3,13261,10,39783,3978.3,35804.7,Completed,False
O00936,2026-06-01,C0084,P001,CAM002,Social,Hyderabad,3,12255,20,36765,7353.0,29412.0,Completed,False
O00937,2026-05-26,C0091,P007,CAM004,Mobile App,Delhi,4,9015,10,36060,3606.0,32454.0,Completed,False
O00938,2026-06-29,C0083,P020,CAM009,Mobile App,Chennai,2,9686,5,19372,968.6,18403.4,Completed,False
O00939,2026-04-28,C0094,P009,CAM009,Marketplace,Hyderabad,1,11404,0,11404,0.0,11404.0,Completed,False
O00940,2026-01-26,C0042,P015,CAM001,Website,Mumbai,3,11522,5,34566,1728.3,32837.7,Completed,False
