order_id,order_date,customer_id,product_id,quantity,unit_price,discount_pct,status,channel,region,campaign_id
O00941,2026-04-02,C0040,P003,1,16000,15,Completed,Website,Mumbai,CAM005
O00942,2026-03-23,C0033,P013,1,11704,10,Completed,Website,Bengaluru,CAM003
O00943,2026-06-02,C0024,P008,4,13261,10,Completed,Marketplace,Delhi,CAM002
O00944,2026-03-13,C0075,P015,4,2044,10,Completed,Mobile App,Delhi,CAM001
O00945,2026-03-01,C0072,P019,3,11524,20,Completed,Marketplace,Delhi,CAM006
O00946,2026-01-15,C0081,P011,4,6427,20,Completed,Marketplace,Delhi,CAM007
O00947,2026-06-01,C0017,P003,1,9072,0,Completed,Mobile App,Bengaluru,CAM006
O00948,2026-05-17,C0050,P010,1,9015,0,Completed,Social,Delhi,CAM004
O00949,2026-01-08,C0023,P003,2,2266,5,Completed,Social,Delhi,CAM008
O00950,2026-03-20,C0090,P009,1,1100,20,Completed,Website,Mumbai,CAM007
O00951,2026-03-28,C0027,P002,4,7276,10,Returned,Social,Chennai,CAM010
O00952,2026-03-26,C0015,P013,1,9686,20,Completed,Website,Hyderabad,CAM004
O00953,2026-06-16,C0057,P007,3,13533,15,Completed,Website,Chennai,CAM003
O00954,2026-01-28,C0088,P005,4,6427,10,Completed,Marketplace,Delhi,CAM005
O00955,2026-02-25,C0092,P001,3,9686,5,Completed,Website,Chennai,CAM006
O00956,2026-02-02,C0010,P018,1,13261,5,Completed,Mobile App,Delhi,CAM005
O00957,2026-02-14,C0033,P017,2,12877,0,Completed,Website,Delhi,CAM009
O00958,2026-06-14,C0016,P017,3,7276,10,Completed,Mobile App,Delhi,CAM001
O00959,2026-06-20,C0031,P002,4,6427,5,Completed,Social,Delhi,CAM006
O00960,2026-01-09,C0054,P007,2,11524,5,Completed,Social,Hyderabad,CAM005
O00961,2026-04-25,C0029,P020,2,9686,0,Completed,Website,Mumbai,CAM003
O00962,2026-02-12,C0007,P012,4,2044,15,Completed,Marketplace,Hyderabad,CAM007
O00963,2026-02-04,C0052,P003,4,11404,20,Completed,Mobile App,Delhi,CAM009
O00964,2026-02-22,C0006,P003,2,9686,10,Returned,Mobile App,Chennai,CAM006
O00965,2026-02-05,C0023,P006,1,11524,10,Completed,Marketplace,Mumbai,CAM001
O00966,2026-03-30,C0001,P020,3,9072,20,Completed,Social,Chennai,CAM001
O00967,2026-06-30,C0009,P004,4,2044,10,Completed,Mobile App,Delhi,CAM005
O00968,2026-04-17,C0044,P019,4,17174,15,Completed,Website,Mumbai,CAM007
O00969,2026-05-11,C0086,P014,2,11404,10,Completed,Social,Mumbai,CAM004
O00970,2026-03-31,C0078,P019,1,7276,10,Completed,Social,Hyderabad,CAM004
O00971,2026-01-03,C0010,P017,3,13261,10,Completed,Mobile App,Chennai,CAM009
O00972,2026-01-16,C0004,P007,4,6427,15,Completed,Marketplace,Delhi,CAM001
O00973,2026-02-18,C0034,P017,4,11404,15,Completed,Social,Bengaluru,CAM001
O00974,2026-02-14,C0066,P004,1,9015,10,Completed,Marketplace,Bengaluru,CAM002
O00975,2026-06-02,C0075,P006,2,7276,0,Completed,Mobile App,Hyderabad,CAM010
O00976,2026-06-02,C0083,P005,2,13261,20,Completed,Social,Bengaluru,CAM005
O00977,2026-06-04,C0035,P003,1,16000,20,Completed,Social,Delhi,CAM002
O00978,2026-04-26,C0017,P002,4,11294,0,Completed,Marketplace,Hyderabad,CAM004
O00979,2026-04-11,C0003,P004,1,13261,5,Completed,Website,Chennai,CAM010
O00980,2026-04-28,C0015,P003,3,11522,20,Completed,Mobile App,Hyderabad,CAM007
O00981,2026-03-15,C0007,P008,4,7276,5,Completed,Marketplace,Chennai,CAM003
O00982,2026-05-02,C0087,P002,3,11524,20,Completed,Mobile App,Hyderabad,CAM003
O00983,2026-05-24,C0027,P002,4,2044,15,Completed,Marketplace,Mumbai,CAM001
O00984,2026-05-19,C0083,P020,2,2044,20,Completed,Marketplace,Chennai,CAM008
O00985,2026-04-22,C0056,P002,4,12255,0,Returned,Website,Mumbai,CAM002
O00986,2026-01-11,C0054,P002,2,11522,10,Completed,Marketplace,Delhi,CAM003
O00987,2026-05-12,C0046,P001,1,9686,10,Completed,Marketplace,Bengaluru,CAM004
O00988,2026-03-08,C0082,P003,2,11294,20,Completed,Website,Hyderabad,CAM007
O00989,2026-05-15,C0005,P011,2,9015,5,Completed,Marketplace,Bengaluru,CAM007
O00990,2026-04-08,C0010,P017,3,9686,5,Completed,Marketplace,Mumbai,CAM008
O00991,2026-06-09,C0043,P015,2,11522,0,Completed,Website,Chennai,CAM003
O00992,2026-03-03,C0040,P012,2,12877,15,Returned,Marketplace,Bengaluru,CAM004
O00993,2026-06-18,C0055,P002,2,9686,20,Completed,Mobile App,Chennai,CAM004
O00994,2026-06-02,C0074,P016,2,11404,0,Completed,Mobile App,Hyderabad,CAM001
O00995,2026-03-01,C0059,P001,3,11522,5,Completed,Marketplace,Hyderabad,CAM008
O00996,2026-03-29,C0026,P013,2,13261,5,Returned,Website,Bengaluru,CAM006
O00997,2026-04-07,C0033,P009,4,11522,20,Completed,Website,Chennai,CAM005
O00998,2026-05-20,C0076,P018,2,7276,10,Completed,Mobile App,Chennai,CAM010
O00999,2026-05-05,C0021,P007,4,7276,5,Completed,Social,Bengaluru,CAM002
O01000,2026-06-04,C0051,P013,2,11524,5,Completed,Website,Delhi,CAM010
O01001,2026-03-08,C0054,P009,1,11704,10,Completed,Social,Chennai,CAM007
O01002,2026-04-02,C0076,P011,1,12255,5,Completed,Website,Delhi,CAM003
O01003,2026-03-19,C0072,P019,4,9686,0,Completed,Mobile App,Mumbai,CAM007
O01004,2026-06-14,C0047,P015,4,11404,20,Completed,Mobile App,Mumbai,CAM008
O01005,2026-02-25,C0031,P009,1,11404,10,Completed,Mobile App,Delhi,CAM004
O01006,2026-04-17,C0037,P009,3,16000,5,Returned,Website,Delhi,CAM004
O01007,2026-01-22,C0042,P015,3,17174,15,Returned,Social,Bengaluru,CAM009
O01008,2026-06-03,C0022,P007,1,16000,15,Completed,Mobile App,Mumbai,CAM002
O01009,2026-03-11,C0063,P004,2,2266,0,Completed,Social,Chennai,CAM001
O01010,2026-03-03,C0021,P010,3,1100,0,Completed,Marketplace,Hyderabad,CAM007
O01011,2026-04-16,C0065,P002,4,9686,0,Completed,Marketplace,Mumbai,CAM010
O01012,2026-04-01,C0076,P004,4,2266,15,Completed,Mobile App,Mumbai,CAM006
O01013,2026-06-03,C0097,P009,1,12255,15,Completed,Marketplace,Hyderabad,CAM002
O01014,2026-04-07,C0012,P016,1,11522,15,Completed,Social,Delhi,CAM006
O01015,2026-04-04,C0076,P016,2,16000,15,Completed,Social,Hyderabad,CAM003
O01016,2026-01-20,C0009,P006,1,13533,10,Completed,Social,Delhi,CAM009
O01017,2026-01-04,C0034,P009,3,16000,10,Completed,Website,Hyderabad,CAM007
O01018,2026-03-14,C0018,P004,1,2266,15,Completed,Marketplace,Bengaluru,CAM004
O01019,2026-06-30,C0017,P016,1,9686,5,Completed,Mobile App,Mumbai,CAM007
O01020,2026-06-16,C0018,P005,1,13533,20,Returned,Social,Mumbai,CAM007
O01021,2026-04-24,C0005,P016,2,16000,20,Returned,Social,Bengaluru,CAM007
O01022,2026-04-25,C0083,P017,4,17174,20,Completed,Social,Delhi,CAM004
O01023,2026-03-12,C0007,P014,1,12877,20,Completed,Website,Delhi,CAM006
O01024,2026-02-02,C0040,P007,4,13533,5,Completed,Mobile App,Bengaluru,CAM001
O01025,2026-01-02,C0070,P020,2,9015,0,Returned,Marketplace,Bengaluru,CAM005
O01026,2026-03-03,C0100,P014,1,11524,10,Completed,Marketplace,Bengaluru,CAM004
O01027,2026-02-27,C0086,P013,2,7276,15,Completed,Mobile App,Chennai,CAM006
O01028,2026-02-04,C0014,P018,3,9686,15,Completed,Website,Chennai,CAM010
O01029,2026-02-16,C0099,P018,1,17174,5,Returned,Website,Mumbai,CAM010
O01030,2026-01-05,C0066,P002,1,2266,5,Completed,Marketplace,Hyderabad,CAM005
O01031,2026-04-21,C0018,P018,4,2266,10,Completed,Mobile App,Mumbai,CAM007
O01032,2026-06-17,C0045,P016,3,6427,20,Completed,Mobile App,Chennai,CAM002
O01033,2026-05-06,C0092,P005,2,7276,0,Completed,Social,Chennai,CAM005
O01034,2026-03-23,C0040,P007,4,12255,5,Completed,Website,Mumbai,CAM007
O01035,2026-03-18,C0019,P016,4,13261,5,Returned,Social,Hyderabad,CAM007
O01036,2026-02-25,C0088,P005,2,2044,20,Completed,Mobile App,Hyderabad,CAM010
O01037,2026-01-26,C0096,P010,3,7276,10,Completed,Social,Bengaluru,CAM005
O01038,2026-04-19,C0098,P014,1,11524,0,Completed,Social,Chennai,CAM010
O01039,2026-04-13,C0096,P014,2,1100,5,Returned,Marketplace,Bengaluru,CAM010
O01040,2026-01-02,C0088,P019,3,11294,0,Completed,Mobile App,Chennai,CAM006
O01041,2026-03-17,C0046,P003,1,9072,10,Returned,Website,Delhi,CAM001
O01042,2026-02-20,C0020,P006,4,12877,20,Completed,Website,Chennai,CAM004
O01043,2026-01-31,C0062,P020,4,12255,10,Returned,Social,Mumbai,CAM008
O01044,2026-05-08,C0023,P012,2,11404,20,Completed,Website,Mumbai,CAM006
O01045,2026-04-06,C0048,P005,2,13261,15,Completed,Mobile App,Mumbai,CAM010
O01046,2026-04-25,C0066,P006,1,17174,20,Completed,Mobile App,Mumbai,CAM009
O01047,2026-05-10,C0095,P007,3,1100,5,Completed,Marketplace,Mumbai,CAM001
O01048,2026-06-27,C0029,P012,1,9015,20,Completed,Social,Delhi,CAM009
O01049,2026-05-26,C0026,P006,2,6427,5,Completed,Marketplace,Bengaluru,CAM004
O01050,2026-04-23,C0074,P013,3,13533,10,Completed,Social,Bengaluru,CAM009
O01051,2026-06-09,C0001,P009,3,2266,15,Completed,Marketplace,Chennai,CAM006
O01052,2026-03-28,C0057,P013,3,12255,5,Completed,Mobile App,Delhi,CAM005
O01053,2026-06-28,C0075,P004,1,2266,5,Completed,Website,Mumbai,CAM001
O01054,2026-05-18,C0056,P013,4,11294,0,Completed,Website,Mumbai,CAM002
O01055,2026-04-28,C0039,P019,3,12877,0,Completed,Mobile App,Delhi,CAM006
O01056,2026-06-13,C0083,P003,4,17174,10,Completed,Website,Mumbai,CAM006
O01057,2026-04-04,C0038,P007,2,11522,20,Completed,Mobile App,Delhi,CAM006
O01058,2026-05-11,C0072,P014,4,16000,5,Completed,Mobile App,Bengaluru,CAM002
O01059,2026-02-21,C0047,P013,2,13533,10,Completed,Mobile App,Bengaluru,CAM006
O01060,2026-06-24,C0003,P014,4,13533,20,Completed,Social,Chennai,CAM001
O01061,2026-04-23,C0054,P012,1,15417,15,Returned,Social,Mumbai,CAM002
O01062,2026-05-22,C0005,P014,1,6427,0,Completed,Marketplace,Delhi,CAM005
O01063,2026-03-25,C0094,P013,3,11404,10,Completed,Website,Chennai,CAM007
O01064,2026-06-06,C0061,P002,3,11294,0,Completed,Mobile App,Mumbai,CAM007
O01065,2026-01-14,C0038,P016,3,11524,5,Completed,Marketplace,Bengaluru,CAM010
O01066,2026-01-21,C0049,P009,2,13261,5,Completed,Marketplace,Bengaluru,CAM009
O01067,2026-04-02,C0062,P002,4,2044,15,Completed,Mobile App,Delhi,CAM004
O01068,2026-05-13,C0027,P009,2,13533,0,Completed,Mobile App,Mumbai,CAM008
O01069,2026-05-27,C0029,P009,3,6427,5,Completed,Mobile App,Chennai,CAM001
O01070,2026-03-21,C0042,P002,4,6427,5,Completed,Marketplace,Hyderabad,CAM009
O01071,2026-04-28,C0026,P020,3,11522,5,Completed,Website,Hyderabad,CAM004
O01072,2026-04-11,C0076,P005,3,11522,15,Completed,Marketplace,Mumbai,CAM008
O01073,2026-06-24,C0011,P007,4,2044,5,Completed,Website,Bengaluru,CAM010
O01074,2026-04-29,C0083,P009,4,1100,5,Completed,Marketplace,Delhi,CAM008
O01075,2026-03-17,C0035,P017,2,12877,10,Completed,Social,Delhi,CAM010
O01076,2026-06-25,C0057,P015,2,6427,15,Completed,Marketplace,Mumbai,CAM001
O01077,2026-01-20,C0016,P016,1,11704,0,Completed,Mobile App,Chennai,CAM002
O01078,2026-06-28,C0039,P005,3,11404,20,Completed,Social,Bengaluru,CAM007
O01079,2026-01-28,C0076,P017,4,11524,20,Completed,Marketplace,Delhi,CAM006
O01080,2026-02-22,C0028,P017,2,11522,15,Completed,Mobile App,Delhi,CAM002
O01081,2026-05-29,C0014,P010,2,1100,10,Completed,Website,Mumbai,CAM008
O01082,2026-05-13,C0053,P011,1,16000,15,Completed,Website,Chennai,CAM001
O01083,2026-06-25,C0017,P001,2,6427,10,Completed,Website,Mumbai,CAM010
O01084,2026-05-16,C0032,P016,1,7276,5,Completed,Website,Bengaluru,CAM002
O01085,2026-04-26,C0046,P020,4,17174,5,Completed,Marketplace,Bengaluru,CAM005
O01086,2026-03-04,C0057,P010,3,13533,0,Completed,Marketplace,Hyderabad,CAM009
O01087,2026-01-01,C0064,P011,1,11294,20,Completed,Social,Chennai,CAM006
O01088,2026-01-23,C0068,P010,1,2044,5,Returned,Marketplace,Bengaluru,CAM008
O01089,2026-02-23,C0085,P002,4,11704,5,Completed,Social,Bengaluru,CAM008
O01090,2026-01-08,C0007,P013,4,17174,20,Completed,Marketplace,Mumbai,CAM010
O01091,2026-04-02,C0037,P015,4,15417,10,Completed,Mobile App,Hyderabad,CAM005
O01092,2026-05-21,C0001,P019,1,15417,15,Completed,Marketplace,Mumbai,CAM010
O01093,2026-06-24,C0001,P019,1,15417,5,Completed,Mobile App,Hyderabad,CAM006
O01094,2026-03-30,C0022,P010,1,16000,5,Completed,Mobile App,Chennai,CAM009
O01095,2026-06-08,C0060,P020,4,11294,15,Completed,Mobile App,Delhi,CAM008
O01096,2026-06-28,C0090,P011,4,12877,10,Completed,Marketplace,Delhi,CAM002
O01097,2026-06-05,C0078,P013,4,13261,0,Completed,Mobile App,Bengaluru,CAM007
O01098,2026-03-26,C0065,P013,1,11294,20,Completed,Marketplace,Bengaluru,CAM009
O01099,2026-02-28,C0078,P020,1,9686,10,Completed,Social,Hyderabad,CAM002
O01100,2026-06-27,C0018,P015,4,2044,15,Completed,Mobile App,Hyderabad,CAM009
O01101,2026-02-13,C0084,P003,4,11704,5,Completed,Mobile App,Bengaluru,CAM002
O01102,2026-03-16,C0090,P002,3,13261,10,Completed,Mobile App,Delhi,CAM009
O01103,2026-01-14,C0010,P009,1,15417,15,Completed,Social,Hyderabad,CAM008
O01104,2026-05-24,C0047,P011,1,11522,20,Completed,Website,Hyderabad,CAM002
O01105,2026-04-28,C0084,P014,1,12255,5,Completed,Social,Mumbai,CAM008
O01106,2026-01-16,C0048,P010,3,1100,15,Completed,Mobile App,Hyderabad,CAM002
O01107,2026-02-10,C0085,P011,4,9072,20,Returned,Social,Delhi,CAM006
O01108,2026-04-11,C0094,P019,3,2266,15,Completed,Social,Hyderabad,CAM010
O01109,2026-04-08,C0048,P007,2,2266,0,Completed,Social,Bengaluru,CAM003
O01110,2026-05-26,C0006,P010,4,15417,0,Completed,Social,Delhi,CAM002
O01111,2026-02-18,C0035,P012,1,12877,5,Completed,Website,Bengaluru,CAM005
O01112,2026-06-17,C0022,P010,4,6427,0,Returned,Marketplace,Mumbai,CAM004
O01113,2026-03-22,C0048,P020,4,15417,15,Completed,Website,Bengaluru,CAM001
O01114,2026-05-29,C0059,P020,3,13533,20,Completed,Mobile App,Chennai,CAM005
O01115,2026-02-13,C0047,P011,4,15417,10,Completed,Website,Hyderabad,CAM003
O01116,2026-01-07,C0020,P010,3,11522,10,Completed,Marketplace,Delhi,CAM002
O01117,2026-01-10,C0031,P012,2,15417,15,Completed,Marketplace,Mumbai,CAM003
O01118,2026-03-09,C0068,P004,2,17174,10,Completed,Marketplace,Chennai,CAM001
O01119,2026-06-22,C0003,P009,4,13261,10,Completed,Website,Mumbai,CAM010
O01120,2026-01-09,C0022,P005,3,9015,10,Completed,Mobile App,Delhi,CAM010
O01121,2026-03-08,C0090,P003,1,13261,5,Completed,Marketplace,Mumbai,CAM004
O01122,2026-01-20,C0010,P002,4,16000,0,Completed,Social,Bengaluru,CAM009
O01123,2026-06-18,C0042,P012,1,16000,10,Completed,Social,Chennai,CAM005
O01124,2026-05-03,C0021,P001,3,2266,20,Completed,Website,Hyderabad,CAM010
O01125,2026-05-19,C0011,P013,1,7276,0,Completed,Mobile App,Chennai,CAM002
O01126,2026-05-10,C0043,P009,3,9072,5,Completed,Website,Mumbai,CAM003
O01127,2026-04-29,C0053,P008,2,2044,5,Completed,Social,Bengaluru,CAM008
O01128,2026-05-21,C0018,P016,2,9686,20,Completed,Website,Hyderabad,CAM003
O01129,2026-01-02,C0008,P011,3,11294,10,Completed,Social,Delhi,CAM009
O01130,2026-06-06,C0014,P015,4,2266,10,Completed,Website,Bengaluru,CAM005
O01131,2026-05-14,C0066,P015,2,1100,15,Completed,Website,Bengaluru,CAM005
O01132,2026-05-14,C0087,P001,4,15417,5,Completed,Social,Bengaluru,CAM005
O01133,2026-03-13,C0019,P005,2,17174,15,Returned,Mobile App,Mumbai,CAM008
O01134,2026-05-25,C0033,P012,1,7276,0,Completed,Mobile App,Hyderabad,CAM001
O01135,2026-03-11,C0035,P020,1,11404,0,Completed,Marketplace,Bengaluru,CAM008
O01136,2026-01-09,C0037,P004,1,6427,20,Completed,Mobile App,Hyderabad,CAM008
O01137,2026-06-14,C0025,P003,3,11704,15,Completed,Marketplace,Bengaluru,CAM009
O01138,2026-02-12,C0006,P019,3,11704,0,Completed,Mobile App,Delhi,CAM010
O01139,2026-01-19,C0053,P020,2,15417,10,Completed,Mobile App,Mumbai,CAM008
O01140,2026-04-23,C0036,P004,2,16000,0,Completed,Mobile App,Hyderabad,CAM006
O01141,2026-02-12,C0035,P009,4,17174,15,Completed,Website,Chennai,CAM005
O01142,2026-06-05,C0027,P013,3,9015,15,Completed,Mobile App,Mumbai,CAM004
O01143,2026-03-22,C0093,P004,1,9686,5,Completed,Marketplace,Mumbai,CAM009
O01144,2026-01-01,C0062,P007,1,12877,5,Completed,Website,Hyderabad,CAM004
O01145,2026-06-22,C0042,P008,2,2044,5,Completed,Website,Chennai,CAM006
O01146,2026-04-04,C0021,P013,2,2266,5,Completed,Marketplace,Mumbai,CAM001
O01147,2026-02-17,C0081,P007,4,11404,5,Returned,Mobile App,Delhi,CAM004
O01148,2026-05-03,C0089,P009,3,7276,5,Completed,Website,Chennai,CAM003
O01149,2026-04-07,C0004,P006,4,6427,10,Completed,Marketplace,Delhi,CAM005
O01150,2026-01-06,C0093,P016,3,17174,20,Completed,Social,Chennai,CAM006
O01151,2026-05-18,C0070,P004,2,17174,15,Completed,Website,Bengaluru,CAM008
O01152,2026-03-14,C0010,P005,3,1100,5,Completed,Website,Bengaluru,CAM005
O01153,2026-05-07,C0076,P005,3,12877,20,Completed,Mobile App,Bengaluru,CAM002
O01154,2026-06-12,C0011,P019,3,13533,5,Completed,Marketplace,Chennai,CAM006
O01155,2026-04-21,C0006,P019,1,12255,20,Completed,Website,Chennai,CAM001
O01156,2026-05-02,C0012,P011,3,2266,5,Completed,Social,Delhi,CAM009
O01157,2026-02-16,C0046,P004,2,9072,10,Completed,Mobile App,Hyderabad,CAM008
O01158,2026-02-13,C0062,P016,4,6427,5,Completed,Website,Bengaluru,CAM003
O01159,2026-03-17,C0041,P010,4,2266,15,Completed,Social,Hyderabad,CAM003
O01160,2026-06-04,C0013,P017,3,2266,5,Completed,Website,Hyderabad,CAM001
O01161,2026-04-05,C0020,P008,4,1100,20,Completed,Website,Delhi,CAM004
O01162,2026-03-04,C0086,P020,3,12877,0,Completed,Social,Chennai,CAM001
O01163,2026-05-22,C0097,P017,1,12877,10,Completed,Marketplace,Bengaluru,CAM010
O01164,2026-06-04,C0076,P005,3,2266,0,Completed,Mobile App,Bengaluru,CAM002
O01165,2026-06-13,C0011,P015,4,9686,20,Completed,Marketplace,Bengaluru,CAM007
O01166,2026-02-24,C0082,P006,1,9686,10,Completed,Marketplace,Delhi,CAM006
O01167,2026-05-09,C0070,P007,1,12255,15,Completed,Marketplace,Chennai,CAM003
O01168,2026-04-17,C0053,P006,2,17174,20,Returned,Website,Bengaluru,CAM009
O01169,2026-03-23,C0015,P014,4,11524,10,Returned,Marketplace,Bengaluru,CAM002
O01170,2026-03-13,C0100,P006,3,11522,0,Completed,Mobile App,Bengaluru,CAM009
O01171,2026-01-21,C0045,P013,4,17174,5,Completed,Social,Delhi,CAM008
O01172,2026-02-19,C0005,P012,4,11294,5,Returned,Marketplace,Delhi,CAM007
O01173,2026-04-10,C0021,P016,3,12255,20,Completed,Website,Delhi,CAM009
O01174,2026-06-10,C0041,P020,3,11704,20,Completed,Social,Bengaluru,CAM005
O01175,2026-06-06,C0007,P001,2,13261,10,Completed,Mobile App,Bengaluru,CAM003
O01176,2026-02-03,C0033,P020,1,17174,20,Completed,Mobile App,Bengaluru,CAM002
O01177,2026-05-03,C0047,P003,2,9686,5,Completed,Social,Delhi,CAM010
O01178,2026-01-16,C0095,P011,3,1100,15,Completed,Social,Delhi,CAM005
O01179,2026-05-03,C0009,P007,1,2044,5,Returned,Social,Mumbai,CAM009
O01180,2026-03-03,C0058,P013,1,15417,5,Completed,Marketplace,Bengaluru,CAM004
O01181,2026-03-23,C0092,P015,1,13533,5,Completed,Social,Mumbai,CAM010
O01182,2026-05-10,C0081,P018,3,11704,10,Completed,Website,Hyderabad,CAM009
O01183,2026-03-18,C0093,P009,4,7276,5,Completed,Marketplace,Bengaluru,CAM004
O01184,2026-05-27,C0018,P019,4,11704,5,Completed,Mobile App,Delhi,CAM005
O01185,2026-04-07,C0081,P007,2,11404,5,Completed,Mobile App,Chennai,CAM008
O01186,2026-06-30,C0098,P005,3,9686,0,Completed,Website,Bengaluru,CAM003
O01187,2026-04-26,C0033,P008,4,13261,20,Completed,Website,Hyderabad,CAM001
O01188,2026-02-23,C0050,P011,3,16000,5,Completed,Mobile App,Chennai,CAM003
O01189,2026-05-21,C0054,P014,2,13533,0,Completed,Social,Delhi,CAM006
O01190,2026-03-15,C0050,P017,2,11704,10,Completed,Marketplace,Bengaluru,CAM002
O01191,2026-04-07,C0029,P005,3,2044,20,Completed,Mobile App,Mumbai,CAM004
O01192,2026-01-25,C0098,P007,2,9072,5,Returned,Mobile App,Delhi,CAM010
O01193,2026-01-22,C0096,P019,4,11524,20,Completed,Marketplace,Delhi,CAM001
O01194,2026-04-15,C0039,P009,4,9015,15,Completed,Website,Bengaluru,CAM001
O01195,2026-02-03,C0081,P005,1,13533,15,Completed,Marketplace,Delhi,CAM005
O01196,2026-06-30,C0040,P020,3,12255,5,Completed,Marketplace,Hyderabad,CAM001
O01197,2026-06-04,C0080,P009,2,11524,0,Completed,Website,Delhi,CAM001
O01198,2026-05-07,C0059,P020,3,16000,5,Completed,Marketplace,Mumbai,CAM002
O01199,2026-05-13,C0048,P019,2,13533,20,Completed,Marketplace,Hyderabad,CAM002
O01200,2026-04-18,C0013,P019,2,1100,15,Completed,Marketplace,Delhi,CAM009
